"variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","location_code","location_name","location_orientation","location_condition_ids","location_condition_keys","location_availability","confirmation_policy","confirmation_profile","expiry_class","observability","provenance","inherited_provenance","inherited_source_ids","status"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-PREVIOUS_DAY_EXTREME-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Previous Day Low","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","STR-LIQUIDITY-SWEEP","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stops / Front-Run Absorption / Offer Target","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S23","UNVALIDATED"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-ROLLING_5M_EXTREME-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Rolling 5m Low","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","STR-LIQUIDITY-SWEEP","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stops / Front-Run Absorption / Offer Target","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S23","UNVALIDATED"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VALUE_AREA_EDGE-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Value Area Low","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","STR-LIQUIDITY-SWEEP","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stops / Front-Run Absorption / Offer Target","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S23","UNVALIDATED"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","STR-LIQUIDITY-SWEEP","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stops / Front-Run Absorption / Offer Target","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S23","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-LONG-VALUE_AREA_EDGE-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Value Area Low","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PROFILE_LVN-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Profile LVN","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","LONG","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-SHORT-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / SHORT / Session High","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-SHORT-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / SHORT / Previous Day High","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-SHORT-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / SHORT / Rolling 5m High","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-SHORT-VALUE_AREA_EDGE-001","Failed Auction / Range Break / No Follow-Through / Return / SHORT / Value Area High","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-RANGE-BREAK-RETURN-SHORT-PROFILE_LVN-001","Failed Auction / Range Break / No Follow-Through / Return / SHORT / Profile LVN","PAT-FA-RANGE-BREAK-RETURN-001","STR-FAILED-AUCTION","SHORT","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Break / No Follow-Through / Return","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05 S21","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-LONG-SESSION_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / LONG / Session Low","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / LONG / Previous Day Low","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / LONG / Rolling 5m Low","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-LONG-VALUE_AREA_EDGE-001","Failed Auction / Extreme Break / Outside HVN / Flickback / LONG / Value Area Low","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-LONG-PROFILE_LVN-001","Failed Auction / Extreme Break / Outside HVN / Flickback / LONG / Profile LVN","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","LONG","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-SHORT-SESSION_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / SHORT / Session High","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-SHORT-PREVIOUS_DAY_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / SHORT / Previous Day High","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-SHORT-ROLLING_5M_EXTREME-001","Failed Auction / Extreme Break / Outside HVN / Flickback / SHORT / Rolling 5m High","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-SHORT-VALUE_AREA_EDGE-001","Failed Auction / Extreme Break / Outside HVN / Flickback / SHORT / Value Area High","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-EXTREME-HVN-FLICKBACK-SHORT-PROFILE_LVN-001","Failed Auction / Extreme Break / Outside HVN / Flickback / SHORT / Profile LVN","PAT-FA-EXTREME-HVN-FLICKBACK-001","STR-FAILED-AUCTION","SHORT","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Extreme Break / Outside HVN / Flickback","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S06","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-LONG-SESSION_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / LONG / Session Low","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / LONG / Previous Day Low","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / LONG / Rolling 5m Low","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-LONG-VALUE_AREA_EDGE-001","Failed Auction / Tail / Tight Range / Continuation Failure / LONG / Value Area Low","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-LONG-PROFILE_LVN-001","Failed Auction / Tail / Tight Range / Continuation Failure / LONG / Profile LVN","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","LONG","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-SHORT-SESSION_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / SHORT / Session High","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-SHORT-PREVIOUS_DAY_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / SHORT / Previous Day High","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-SHORT-ROLLING_5M_EXTREME-001","Failed Auction / Tail / Tight Range / Continuation Failure / SHORT / Rolling 5m High","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-SHORT-VALUE_AREA_EDGE-001","Failed Auction / Tail / Tight Range / Continuation Failure / SHORT / Value Area High","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-TAIL-RANGE-FAILED-CONTINUE-SHORT-PROFILE_LVN-001","Failed Auction / Tail / Tight Range / Continuation Failure / SHORT / Profile LVN","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","STR-FAILED-AUCTION","SHORT","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Tail / Tight Range / Continuation Failure","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S07","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-SESSION_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Session Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Previous Day Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Rolling 5m Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-VALUE_AREA_EDGE-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Value Area Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PROFILE_LVN-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Profile LVN","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-SESSION_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Session High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-PREVIOUS_DAY_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Previous Day High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-ROLLING_5M_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Rolling 5m High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
"VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-VALUE_AREA_EDGE-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Value Area High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Unfinished Extreme / Aggressor Dry-Up / Reversal","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S14","UNVALIDATED"
