"route_id","hook_id","hook_name","detector_status","engine_call_scope","hook_asserted_event_classes","hook_refresh_predicate_classes","variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","direction_hint","direction_compatibility","location_code","location_match","first_predicate_id","first_predicate_classes","matched_first_classes","matched_update_classes","matched_invalidation_classes","route_roles","runtime_route_enabled","direct_order_authority","status"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-SESSION_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-SESSION_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Session Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","SESSION_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PREVIOUS_DAY_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Previous Day Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-ROLLING_5M_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Rolling 5m Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-VALUE_AREA_EDGE-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-VALUE_AREA_EDGE-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Value Area Low","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PROFILE_LVN-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-LONG-PROFILE_LVN-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / LONG / Profile LVN","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_LVN","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-SESSION_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-SESSION_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Session High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","SESSION_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-PREVIOUS_DAY_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-PREVIOUS_DAY_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Previous Day High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-ROLLING_5M_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-ROLLING_5M_EXTREME-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Rolling 5m High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-VALUE_AREA_EDGE-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-VALUE_AREA_EDGE-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Value Area High","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-PROFILE_LVN-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-UNFINISHED-DRYUP-REVERSAL-SHORT-PROFILE_LVN-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal / SHORT / Profile LVN","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_LVN","False","OPR-043","TREND_CONTEXT","","PRICE_PROGRESS PRICE_REVERSAL TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-FA-EVENT-NO-VALUE-MIGRATION-LONG-POST_EVENT_BALANCE-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-EVENT-NO-VALUE-MIGRATION-LONG-POST_EVENT_BALANCE-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return / LONG / Post-Event Balance","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","STR-FAILED-AUCTION","LONG","DOWN","HINT_OPPOSES_TERMINAL","POST_EVENT_BALANCE","False","OPR-161","EVENT_REACTION","","BREAK_ATTEMPT BREAKOUT_FAILURE TAPE_PARTICIPATION","TAPE_AGGRESSION","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"B17::VAR-FA-EVENT-NO-VALUE-MIGRATION-SHORT-POST_EVENT_BALANCE-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-FA-EVENT-NO-VALUE-MIGRATION-SHORT-POST_EVENT_BALANCE-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return / SHORT / Post-Event Balance","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","STR-FAILED-AUCTION","SHORT","DOWN","HINT_MATCHES_TERMINAL","POST_EVENT_BALANCE","False","OPR-161","EVENT_REACTION","","BREAK_ATTEMPT BREAKOUT_FAILURE TAPE_PARTICIPATION","TAPE_AGGRESSION","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"B17::VAR-PS-BID-PULL-ASK-STACK-SHORT-BEST_BID_ASK-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-BID-PULL-ASK-STACK-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control / SHORT / Best Ask","PAT-PS-BID-PULL-ASK-STACK-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","BEST_BID_ASK","False","OPR-167","TREND_CONTEXT","","PRICE_PROGRESS PRICE_STALL TAPE_AGGRESSION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-BID-PULL-ASK-STACK-SHORT-VISIBLE_BOOK_WALL-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-BID-PULL-ASK-STACK-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control / SHORT / Visible Ask Wall","PAT-PS-BID-PULL-ASK-STACK-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","VISIBLE_BOOK_WALL","False","OPR-167","TREND_CONTEXT","","PRICE_PROGRESS PRICE_STALL TAPE_AGGRESSION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-ASK-PULL-BID-STACK-LONG-BEST_BID_ASK-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-ASK-PULL-BID-STACK-LONG-BEST_BID_ASK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control / LONG / Best Bid","PAT-PS-ASK-PULL-BID-STACK-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","BEST_BID_ASK","False","OPR-172","TREND_CONTEXT","","PRICE_PROGRESS PRICE_STALL TAPE_AGGRESSION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-ASK-PULL-BID-STACK-LONG-VISIBLE_BOOK_WALL-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-ASK-PULL-BID-STACK-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control / LONG / Visible Bid Wall","PAT-PS-ASK-PULL-BID-STACK-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","VISIBLE_BOOK_WALL","False","OPR-172","TREND_CONTEXT","","PRICE_PROGRESS PRICE_STALL TAPE_AGGRESSION","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-LONG-BEST_BID_ASK-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-LONG-BEST_BID_ASK-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Best Bid","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","BEST_BID_ASK","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-LONG-VISIBLE_BOOK_WALL-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Visible Bid Wall","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","VISIBLE_BOOK_WALL","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-LONG-ROLLING_5M_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-LONG-ROLLING_5M_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Rolling 5m Low","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-LONG-SESSION_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-LONG-SESSION_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Session Low","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","SESSION_EXTREME","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-SHORT-BEST_BID_ASK-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Best Ask","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","BEST_BID_ASK","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-SHORT-VISIBLE_BOOK_WALL-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Visible Ask Wall","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","VISIBLE_BOOK_WALL","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-SHORT-ROLLING_5M_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-SHORT-ROLLING_5M_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Rolling 5m High","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-WALL-PULL-FRAGILITY-SHORT-SESSION_EXTREME-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-SHORT-SESSION_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Session High","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","DOWN","HINT_MATCHES_TERMINAL","SESSION_EXTREME","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"B17::VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VISIBLE_BOOK_WALL-001","B17","delta_flip_buy_to_sell","REGISTERED_UNIMPLEMENTED","DECISION_RELEVANT_WAKE","DELTA_FLIP DELTA_STATE","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE DELTA_FLIP DELTA_STATE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL STOP_SWEEP TAPE_AGGRESSION TAPE_FADE TAPE_PARTICIPATION TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Visible Bid Wall","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","DOWN","HINT_OPPOSES_TERMINAL","VISIBLE_BOOK_WALL","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE TAPE_AGGRESSION","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
