"edge_id","strategy_family_id","strategy_family_name","pattern_id","pattern_name","strategy_version","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","observability","provenance","source_ids"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E98","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","delta再flipまたは旧range復帰","INVALIDATED","","delta再flipまたは旧range復帰","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E99","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=EVENTの較正済み期限到達","EXPIRED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E01","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","multi-level bid>ask skew","multi-level bid>ask skew","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E02","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","ADVANCE","S01_OBSERVED","multi-level bid>ask skew","S02_OBSERVED","skew持続／増幅","skew持続／増幅","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E03","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","ADVANCE","S02_OBSERVED","skew持続／増幅","S03_OBSERVED","buy market flow参加","buy market flow参加","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E04","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","ADVANCE","S03_OBSERVED","buy market flow参加","S04_OBSERVED","price上進","price上進","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E05","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","ADVANCE","S04_OBSERVED","price上進","S05_OBSERVED","support depth切上げ","support depth切上げ","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E90","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","TERMINAL","S05_OBSERVED","support depth切上げ","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY ready","ORDER_READY","BUY ready","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E98","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","bid skew pullかsell absorption","INVALIDATED","","bid skew pullかsell absorption","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-BID-PERSIST-BUYCONFIRM-001::E99","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-BID-PERSIST-BUYCONFIRM-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E01","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","multi-level ask>bid skew","multi-level ask>bid skew","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E02","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","ADVANCE","S01_OBSERVED","multi-level ask>bid skew","S02_OBSERVED","skew持続／増幅","skew持続／増幅","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E03","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","ADVANCE","S02_OBSERVED","skew持続／増幅","S03_OBSERVED","sell market flow参加","sell market flow参加","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E04","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","ADVANCE","S03_OBSERVED","sell market flow参加","S04_OBSERVED","price下進","price下進","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E05","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","ADVANCE","S04_OBSERVED","price下進","S05_OBSERVED","resistance depth切下げ","resistance depth切下げ","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E90","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","TERMINAL","S05_OBSERVED","resistance depth切下げ","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","SELL ready","ORDER_READY","SELL ready","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E98","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","ask skew pullかbuy absorption","INVALIDATED","","ask skew pullかbuy absorption","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-ASK-PERSIST-SELLCONFIRM-001::E99","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-SKEW-NORESULT-FADE-001::E01","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","strong book skew","strong book skew","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E02","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","ADVANCE","S01_OBSERVED","strong book skew","S02_OBSERVED","same-side aggression","same-side aggression","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E03","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","ADVANCE","S02_OBSERVED","same-side aggression","S03_OBSERVED","price進展なし","price進展なし","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E04","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","ADVANCE","S03_OBSERVED","price進展なし","S04_OBSERVED","opposite passive absorption","opposite passive absorption","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E05","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","ADVANCE","S04_OBSERVED","opposite passive absorption","S05_OBSERVED","skew減衰／反転","skew減衰／反転","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E90","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","TERMINAL","S05_OBSERVED","skew減衰／反転","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","opposite-side ready","ORDER_READY","opposite-side ready","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E98","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","skewが維持されbarrier消費","INVALIDATED","","skewが維持されbarrier消費","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-SKEW-NORESULT-FADE-001::E99","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-SKEW-NORESULT-FADE-001","Book Imbalance / One-Sided Skew / No Price Result / Fade","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S25"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E01","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","initial imbalance","initial imbalance","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E02","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S01_OBSERVED","initial imbalance","S02_OBSERVED","price接近","price接近","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E03","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S02_OBSERVED","price接近","S03_OBSERVED","favored-side orders pull","favored-side orders pull","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E04","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S03_OBSERVED","favored-side orders pull","S04_OBSERVED","opposite-side depth rebuild","opposite-side depth rebuild","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E05","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S04_OBSERVED","opposite-side depth rebuild","S05_OBSERVED","opposite aggressive trades","opposite aggressive trades","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E06","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","ADVANCE","S05_OBSERVED","opposite aggressive trades","S06_OBSERVED","price反転","price反転","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E90","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","TERMINAL","S06_OBSERVED","price反転","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","opposite-side ready","ORDER_READY","opposite-side ready","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E98","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","favored depth復帰しprice継続","INVALIDATED","","favored depth復帰しprice継続","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-PULL-REVERSAL-CONFIRM-001::E99","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-PULL-REVERSAL-CONFIRM-001","Book Imbalance / Skew Pull / Opposite Rebuild / Reversal","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E01","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","deeper levelsでsame-side stack","deeper levelsでsame-side stack","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E02","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","ADVANCE","S01_OBSERVED","deeper levelsでsame-side stack","S02_OBSERVED","top-book imbalance同方向へshift","top-book imbalance同方向へshift","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E03","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","ADVANCE","S02_OBSERVED","top-book imbalance同方向へshift","S03_OBSERVED","spread／microprice同方向","spread／microprice同方向","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E04","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","ADVANCE","S03_OBSERVED","spread／microprice同方向","S04_OBSERVED","aggressive trades参加","aggressive trades参加","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E05","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","ADVANCE","S04_OBSERVED","aggressive trades参加","S05_OBSERVED","price progress","price progress","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E90","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","TERMINAL","S05_OBSERVED","price progress","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","aligned-side ready","ORDER_READY","aligned-side ready","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E98","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","deep stack cancelかaggression不一致","INVALIDATED","","deep stack cancelかaggression不一致","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
"PAT-BI-DEEP-STACK-TOPSHIFT-001::E99","STR-BOOK-IMBALANCE","Book Imbalance","PAT-BI-DEEP-STACK-TOPSHIFT-001","Book Imbalance / Deep Stack / Top-Book Shift / Aggressor Alignment","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S25 S26"
